activity_id	compd_id	domain_name	category_flag	status_flag	manual_flag	comment	timestamp	submitter
3397792	885	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
3397793	10611	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
3397793	885	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
3397794	10611	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
3397794	885	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592479	10672	Pkinase_Tyr	2	0	1	paper reports binding to BRK kinase domain	11 August 2013 20:55:19	fak
7592479	933	SH2	2	1	1	paper reports binding to BRK kinase domain	11 August 2013 20:55:19	fak
7592542	10587	Pkinase_Tyr	2	0	1	paper reports binding to BLK kinase domain	11 August 2013 21:52:11	fak
7592542	869	SH2	2	1	1	paper reports binding to BLK kinase domain	11 August 2013 21:52:11	fak
7592543	10625	Pkinase_Tyr	2	0	1	paper reports binding to BMX kinase domain	11 August 2013 21:52:29	fak
7592543	894	SH2	2	1	1	paper reports binding to BMX kinase domain	11 August 2013 21:52:29	fak
7592558	889	SH2	2	1	1	paper reports binding to HCK kinase domain	11 August 2013 15:50:08	fak
7592558	10613	Pkinase_Tyr	2	0	1	paper reports binding to HCK kinase domain	11 August 2013 15:50:08	fak
7592563	897	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592563	10629	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592609	907	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592609	10643	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592652	10593	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592652	879	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592682	865	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592682	10567	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592687	865	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592687	10567	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592688	865	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592688	10567	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592689	865	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592689	10567	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592690	865	SH2	2	1	1	paper reports binding to ABL1(Q252H)-nonphophorylated kinase domain	11 August 2013 16:28:08	fak
7592690	10567	Pkinase_Tyr	2	0	1	paper reports binding to ABL1(Q252H)-nonphophorylated kinase domain	11 August 2013 16:28:08	fak
7592691	865	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592691	10567	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592692	865	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592692	10567	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592693	865	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592693	10567	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592694	865	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592694	10567	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592695	865	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592695	10567	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592696	865	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592696	10567	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592697	10635	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592697	901	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592714	10632	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592714	900	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592715	10650	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592715	918	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592717	867	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592717	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592720	866	SH2	2	1	1	paper reports binding to SRC kinase domain	11 August 2013 22:50:01	fak
7592720	10578	Pkinase_Tyr	2	0	1	paper reports binding to SRC kinase domain	11 August 2013 22:50:01	fak
7592722	868	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7592722	10583	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1301386	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:46:57	fak
1301386	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:46:57	fak
3398617	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:17:51	fak
3398617	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:17:51	fak
3398617	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:17:51	fak
3398617	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:17:51	fak
3398618	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:17:53	fak
3398618	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:17:53	fak
3398618	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:17:53	fak
3398618	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:17:53	fak
3398619	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:17:55	fak
3398619	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:17:55	fak
3398619	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:17:55	fak
3398619	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:17:55	fak
3398621	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:17:57	fak
3398621	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:17:57	fak
3398621	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:17:57	fak
3398621	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:17:57	fak
3398622	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:17:58	fak
3398622	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:17:58	fak
3398622	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:17:58	fak
3398622	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:17:58	fak
3398624	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:00	fak
3398624	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:00	fak
3398624	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:00	fak
3398624	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:00	fak
3398625	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:01	fak
3398625	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:01	fak
3398625	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:01	fak
3398625	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:01	fak
3398627	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:03	fak
3398627	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:03	fak
3398627	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:03	fak
3398627	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:03	fak
7592932	10672	Pkinase_Tyr	2	0	1	paper reports binding to BRK kinase domain	11 August 2013 20:55:20	fak
7592932	933	SH2	2	1	1	paper reports binding to BRK kinase domain	11 August 2013 20:55:20	fak
3398629	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:05	fak
3398629	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:05	fak
3398629	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:05	fak
3398629	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:05	fak
3398630	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:07	fak
3398630	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:07	fak
3398630	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:07	fak
3398630	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:07	fak
3398631	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:09	fak
3398631	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:09	fak
3398631	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:09	fak
3398631	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:09	fak
3398632	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:11	fak
3398632	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:12	fak
3398632	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:12	fak
3398632	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:12	fak
3398633	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:14	fak
3398633	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:14	fak
3398633	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:14	fak
3398633	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:14	fak
3398635	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:16	fak
3398635	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:16	fak
3398635	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:16	fak
3398635	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:16	fak
3398636	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:18	fak
3398636	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:18	fak
3398636	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:18	fak
3398636	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:18	fak
3398637	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:20	fak
3398637	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:20	fak
3398637	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:20	fak
3398637	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:20	fak
3398638	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:22	fak
3398638	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:22	fak
3398638	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:22	fak
3398638	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:22	fak
3398639	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:24	fak
3398639	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:24	fak
3398639	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:24	fak
3398639	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:24	fak
3398642	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:26	fak
3398642	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:26	fak
3398642	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:26	fak
3398642	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:26	fak
3398650	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:28	fak
3398650	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:28	fak
3398650	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:28	fak
3398650	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:28	fak
3398652	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:30	fak
3398652	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:30	fak
3398652	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:30	fak
3398652	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:30	fak
3398653	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:31	fak
3398653	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:31	fak
3398653	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:31	fak
3398653	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:31	fak
3398654	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:33	fak
3398654	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:33	fak
3398654	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:33	fak
3398654	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:33	fak
3398655	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:35	fak
3398655	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:35	fak
3398655	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:35	fak
3398655	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:35	fak
3398659	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:37	fak
3398659	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:37	fak
3398659	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:37	fak
3398659	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:37	fak
3398660	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:38	fak
3398660	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:38	fak
3398660	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:38	fak
3398660	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:38	fak
3398662	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:40	fak
3398662	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:40	fak
3398662	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:40	fak
3398662	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:40	fak
3398663	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:42	fak
3398663	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:42	fak
3398663	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:42	fak
3398663	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:42	fak
3398664	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:43	fak
3398664	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:43	fak
3398664	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:43	fak
3398664	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:43	fak
3398672	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:45	fak
3398672	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:45	fak
3398672	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:45	fak
3398672	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:45	fak
3398674	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:47	fak
3398674	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:47	fak
3398674	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:47	fak
3398674	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:47	fak
3398678	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:49	fak
3398678	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:49	fak
3398678	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:49	fak
3398678	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:49	fak
3398683	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:51	fak
3398683	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:51	fak
3398683	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:51	fak
3398683	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:51	fak
3398684	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:52	fak
3398684	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:52	fak
3398684	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:52	fak
3398684	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:52	fak
3398685	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:54	fak
3398685	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:54	fak
3398685	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:54	fak
3398685	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:54	fak
3398689	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:55	fak
3398689	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:18:55	fak
3398689	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:18:55	fak
